idx,doc_id,period,year,paragraph_idx,segment_idx,char_count,word_count,filter_score
468,zemtsov_2013,2012-2023,2013,2158,0,695,91,3
469,zemtsov_2013,2012-2023,2013,2159,0,815,108,9
470,zemtsov_2013,2012-2023,2013,2160,0,283,39,4
471,zemtsov_2013,2012-2023,2013,2164,0,472,67,6
472,zemtsov_2013,2012-2023,2013,2165,0,621,82,6
473,zemtsov_2013,2012-2023,2013,2166,0,204,29,5
474,zemtsov_2013,2012-2023,2013,2166,1,283,37,3
475,zemtsov_2013,2012-2023,2013,2167,0,468,58,3
476,zemtsov_2013,2012-2023,2013,2168,0,883,103,5
477,zemtsov_2013,2012-2023,2013,2168,1,157,15,2
478,zemtsov_2013,2012-2023,2013,2169,1,450,56,4
479,zemtsov_2013,2012-2023,2013,2170,0,319,52,4
480,zemtsov_2013,2012-2023,2013,2170,1,364,51,4
481,zemtsov_2013,2012-2023,2013,2172,0,451,51,7
482,zemtsov_2013,2012-2023,2013,2178,0,451,51,5
483,zemtsov_2013,2012-2023,2013,2179,0,488,61,8
484,zemtsov_2013,2012-2023,2013,2181,0,253,31,3
485,zemtsov_2013,2012-2023,2013,2183,0,817,108,8
486,zemtsov_2013,2012-2023,2013,2185,0,265,32,3
487,zemtsov_2013,2012-2023,2013,2186,0,344,49,4
488,zemtsov_2013,2012-2023,2013,2191,0,459,69,2
489,zemtsov_2013,2012-2023,2013,2197,0,387,51,3
490,zemtsov_2013,2012-2023,2013,2204,0,885,104,2
491,zemtsov_2013,2012-2023,2013,2213,0,164,20,5
492,zemtsov_2013,2012-2023,2013,2215,0,451,65,6
493,zemtsov_2013,2012-2023,2013,2217,0,438,65,10
494,zemtsov_2013,2012-2023,2013,2218,0,469,65,16
495,zemtsov_2013,2012-2023,2013,2218,1,479,63,6
496,zemtsov_2013,2012-2023,2013,2219,0,386,57,7
497,zemtsov_2013,2012-2023,2013,2220,0,416,60,7
498,zemtsov_2013,2012-2023,2013,2221,0,418,56,8
499,zemtsov_2013,2012-2023,2013,2221,1,287,36,3
500,zemtsov_2013,2012-2023,2013,2222,0,262,42,9
501,zemtsov_2013,2012-2023,2013,2223,0,470,65,5
502,zemtsov_2013,2012-2023,2013,2223,2,179,29,5
503,zemtsov_2013,2012-2023,2013,2224,0,158,24,8
504,zemtsov_2013,2012-2023,2013,2224,2,429,57,9
505,zemtsov_2013,2012-2023,2013,2225,0,709,101,11
506,zemtsov_2013,2012-2023,2013,2226,0,740,100,9
507,zemtsov_2013,2012-2023,2013,2227,0,275,40,3
508,zemtsov_2013,2012-2023,2013,2227,1,209,29,2
509,zemtsov_2013,2012-2023,2013,2228,0,323,47,6
510,zemtsov_2013,2012-2023,2013,2229,0,687,86,9
511,zemtsov_2013,2012-2023,2013,2229,1,117,15,3
512,zemtsov_2013,2012-2023,2013,2231,0,172,24,3
513,zemtsov_2013,2012-2023,2013,2232,0,168,23,2
514,zemtsov_2013,2012-2023,2013,2233,0,682,86,3
515,zemtsov_2013,2012-2023,2013,2234,0,492,62,3
516,zemtsov_2013,2012-2023,2013,2235,0,615,75,3
517,zemtsov_2013,2012-2023,2013,2236,0,99,16,4
518,zemtsov_2013,2012-2023,2013,2237,0,181,31,6
519,zemtsov_2013,2012-2023,2013,2238,0,454,69,10
520,zemtsov_2013,2012-2023,2013,2238,1,319,45,12
521,zemtsov_2013,2012-2023,2013,2238,2,315,42,3
522,zemtsov_2013,2012-2023,2013,2278,0,641,93,4
523,zemtsov_2013,2012-2023,2013,2283,0,582,75,2
524,zemtsov_2013,2012-2023,2013,2287,0,250,29,3
525,zemtsov_2013,2012-2023,2013,2291,1,337,45,3
526,zemtsov_2013,2012-2023,2013,2296,2,153,21,3
527,zemtsov_2013,2012-2023,2013,2304,0,400,48,3
528,zemtsov_2013,2012-2023,2013,2308,0,531,78,4
529,zemtsov_2013,2012-2023,2013,2311,1,192,26,2
530,zemtsov_2013,2012-2023,2013,2317,0,200,30,3
531,zemtsov_2013,2012-2023,2013,2320,0,448,59,3
532,zemtsov_2013,2012-2023,2013,2321,0,628,80,3
533,zemtsov_2013,2012-2023,2013,2323,0,381,48,3
534,zemtsov_2013,2012-2023,2013,2324,0,392,54,3
535,zemtsov_2013,2012-2023,2013,2330,0,209,29,7
536,zemtsov_2013,2012-2023,2013,2331,0,247,34,3
537,zemtsov_2013,2012-2023,2013,2332,0,961,121,16
538,zemtsov_2013,2012-2023,2013,2335,0,519,64,3
539,zemtsov_2013,2012-2023,2013,2337,0,393,42,6
540,zemtsov_2013,2012-2023,2013,2339,0,156,23,6
541,zemtsov_2013,2012-2023,2013,2340,0,202,30,3
542,zemtsov_2013,2012-2023,2013,2341,0,201,31,4
543,zemtsov_2013,2012-2023,2013,2342,0,172,28,3
544,zemtsov_2013,2012-2023,2013,2342,1,335,57,6
545,zemtsov_2013,2012-2023,2013,2344,0,338,46,2
546,zemtsov_2013,2012-2023,2013,2348,0,485,67,5
547,zemtsov_2013,2012-2023,2013,2363,0,461,60,2
548,zemtsov_2013,2012-2023,2013,2367,0,220,26,2
549,zemtsov_2013,2012-2023,2013,2372,0,175,22,3
550,zemtsov_2013,2012-2023,2013,2379,0,950,133,3
551,zemtsov_2013,2012-2023,2013,2397,0,410,61,3
552,zemtsov_2013,2012-2023,2013,2398,0,634,82,3
553,zemtsov_2013,2012-2023,2013,2399,0,366,45,5
554,zemtsov_2013,2012-2023,2013,2400,0,569,87,4
555,zemtsov_2013,2012-2023,2013,2400,1,206,34,2
556,zemtsov_2013,2012-2023,2013,2401,0,376,51,2
557,zemtsov_2013,2012-2023,2013,2417,0,335,46,5
558,zemtsov_2013,2012-2023,2013,2418,0,499,74,6
559,zemtsov_2013,2012-2023,2013,2418,1,533,73,6
560,zemtsov_2013,2012-2023,2013,2423,0,667,90,2
561,zemtsov_2013,2012-2023,2013,2425,0,147,19,3
562,zemtsov_2013,2012-2023,2013,2426,0,191,30,2
563,zemtsov_2013,2012-2023,2013,2426,1,207,28,3
564,zemtsov_2013,2012-2023,2013,2433,1,313,40,5
565,zemtsov_2013,2012-2023,2013,2442,0,328,45,2
566,zemtsov_2013,2012-2023,2013,2448,1,440,62,3
567,zemtsov_2013,2012-2023,2013,2464,0,396,48,9
568,zemtsov_2013,2012-2023,2013,2466,1,678,82,5
569,zemtsov_2013,2012-2023,2013,2467,2,390,51,3
570,zemtsov_2013,2012-2023,2013,2468,0,250,36,3
571,zemtsov_2013,2012-2023,2013,2471,0,410,53,5
572,zemtsov_2013,2012-2023,2013,2473,1,168,21,3
573,zemtsov_2013,2012-2023,2013,2474,0,228,33,5
574,zemtsov_2013,2012-2023,2013,2475,0,169,25,3
575,zemtsov_2013,2012-2023,2013,2477,0,507,73,6
576,zemtsov_2013,2012-2023,2013,2478,0,311,47,5
577,zemtsov_2013,2012-2023,2013,2479,0,443,57,10
578,zemtsov_2013,2012-2023,2013,2480,0,293,43,5
579,zemtsov_2013,2012-2023,2013,2480,1,109,19,7
580,zemtsov_2013,2012-2023,2013,2481,0,224,33,3
581,zemtsov_2013,2012-2023,2013,2482,0,196,29,6
582,zemtsov_2013,2012-2023,2013,2483,0,290,47,4
583,zemtsov_2013,2012-2023,2013,2483,3,174,23,6
584,zemtsov_2013,2012-2023,2013,2485,0,382,46,8
585,zemtsov_2013,2012-2023,2013,2486,0,310,40,3
586,zemtsov_2013,2012-2023,2013,2487,0,480,67,4
587,zemtsov_2013,2012-2023,2013,2488,0,522,67,6
588,zemtsov_2013,2012-2023,2013,2495,0,237,32,3
589,zemtsov_2013,2012-2023,2013,2498,0,733,99,14
590,zemtsov_2013,2012-2023,2013,2499,0,768,100,8
591,zemtsov_2013,2012-2023,2013,2500,0,142,18,5
592,zemtsov_2013,2012-2023,2013,2501,0,337,49,7
593,zemtsov_2013,2012-2023,2013,2502,0,330,42,6
594,zemtsov_2013,2012-2023,2013,2503,0,786,103,17
595,zemtsov_2013,2012-2023,2013,2506,0,516,75,7
596,zemtsov_2013,2012-2023,2013,2507,0,292,37,3
597,zemtsov_2013,2012-2023,2013,2510,0,294,41,5
598,zemtsov_2013,2012-2023,2013,2528,0,584,83,6
599,zemtsov_2013,2012-2023,2013,2528,1,728,101,9
600,zemtsov_2013,2012-2023,2013,2529,0,167,27,2
601,zemtsov_2013,2012-2023,2013,2530,0,302,43,3
602,zemtsov_2013,2012-2023,2013,2531,0,557,85,4
603,zemtsov_2013,2012-2023,2013,2533,0,305,44,8
604,zemtsov_2013,2012-2023,2013,2569,0,357,48,3
605,zemtsov_2013,2012-2023,2013,2573,2,273,35,3
606,zemtsov_2013,2012-2023,2013,2575,0,291,40,3
607,zemtsov_2013,2012-2023,2013,2575,3,106,15,3
608,zemtsov_2013,2012-2023,2013,2580,0,370,48,8
609,zemtsov_2013,2012-2023,2013,2587,0,216,27,3
610,zemtsov_2013,2012-2023,2013,2589,0,327,41,2
611,zemtsov_2013,2012-2023,2013,2600,0,895,137,4
612,zemtsov_2013,2012-2023,2013,2607,0,262,36,3
613,zemtsov_2013,2012-2023,2013,2608,0,672,89,3
614,zemtsov_2013,2012-2023,2013,2613,0,664,79,12
615,zemtsov_2013,2012-2023,2013,2643,0,203,29,6
616,zemtsov_2013,2012-2023,2013,2659,0,581,73,5
617,zemtsov_2013,2012-2023,2013,2660,0,703,85,4
618,zemtsov_2013,2012-2023,2013,2669,0,493,63,2
619,zemtsov_2013,2012-2023,2013,2687,0,316,40,2
620,zemtsov_2013,2012-2023,2013,2701,0,472,60,6
621,zemtsov_2013,2012-2023,2013,2702,0,394,51,3
622,zemtsov_2013,2012-2023,2013,2705,3,181,25,3
623,zemtsov_2013,2012-2023,2013,2706,0,147,22,2
624,zemtsov_2013,2012-2023,2013,2708,0,166,23,3
625,zemtsov_2013,2012-2023,2013,2710,0,366,43,8
626,zemtsov_2013,2012-2023,2013,2714,0,387,58,2
627,zemtsov_2013,2012-2023,2013,2718,1,444,50,3
628,zemtsov_2013,2012-2023,2013,2762,0,255,38,2
629,zemtsov_2013,2012-2023,2013,2768,0,387,52,2
630,zemtsov_2013,2012-2023,2013,2781,0,546,74,2
631,zemtsov_2013,2012-2023,2013,2814,1,777,96,2
632,zemtsov_2013,2012-2023,2013,2838,0,444,64,2
633,zemtsov_2013,2012-2023,2013,2940,0,612,67,2
634,zemtsov_2013,2012-2023,2013,2962,0,82,16,2
635,zemtsov_2013,2012-2023,2013,2969,0,112,20,6
636,zemtsov_2013,2012-2023,2013,2973,0,107,18,4
